ws_id,ws_name,next_ws_id,is_available_flag,ws_bay_id
WS-151489,Hanmi Financial Corporation,WS-151491,Y,B388
WS-155071,Fauquier Bankshares,WS-155080,N,D311
WS-151554,Heidrick & Struggles International,WS-151563,Y,B7
WS-155492,Boot Barn Holdings,WS-155498,Y,B58
WS-151365,Blackrock MuniEnhanced Fund,WS-151368,N,B269
WS-153546,Independent Bank Group,WS-153552,Y,D340
WS-152715,Genocea Biosciences,WS-152717,Y,B113
WS-152396,Eagle Capital Growth Fund,WS-152402,N,D82
WS-154875,WillScot Corporation,WS-154877,Y,D485
WS-152762,Palomar Holdings,WS-152765,Y,D416
WS-150158,iShares Intermediate-Term Corporate Bond ETF,WS-150166,Y,D211
WS-150865,Pimco Municipal Income Fund II,WS-150871,Y,D382
WS-151931,GTY Technology Holdings,WS-151934,N,D121
WS-152741,AMC Entertainment Holdings,WS-152746,N,B161
WS-155820,Dell Technologies Inc.,WS-155830,Y,B213
WS-151117,Ra Pharmaceuticals,WS-151121,N,D162
WS-155870,Materion Corporation,WS-155875,N,D179
WS-154344,SJW Group,WS-154351,N,D386
WS-153396,Taiwan Fund,WS-153405,Y,D203
WS-154524,Immutep Limited,WS-154526,N,D142
WS-155049,Exchange Traded Concepts Trust ROBO Global Robotics and Automa,WS-155053,Y,B290
WS-151517,Psychemedics Corporation,WS-151520,N,B448
WS-152201,Ares Capital Corporation,WS-152204,N,B485
WS-150111,Streamline Health Solutions,WS-150114,N,D160
WS-154959,PUHUI WEALTH INVESTMENT MANAGEMENT CO.,WS-154967,Y,B94
WS-152575,Shinhan Financial Group Co Ltd,WS-152585,Y,D247
WS-154300,Afya Limited,WS-154301,Y,D75
WS-154880,Nature&#39;s Sunshine Products,WS-154886,N,D104
WS-150813,Sundance Energy Australia Limited,WS-150815,N,D392
WS-151354,Vivint Solar,WS-151360,Y,B145
WS-154814,China Telecom Corp Ltd,WS-154816,Y,B82
WS-150431,Gilead Sciences,WS-150437,N,D19
WS-150741,Cemtrex Inc.,WS-150749,Y,D52
WS-155878,THL Credit,WS-155879,N,D318
WS-151281,Zedge,WS-151291,Y,B134
WS-154656,Zoom Video Communications,WS-154661,N,D282
WS-155251,ING Group,WS-155257,Y,D79
WS-151887,Solid Biosciences Inc.,WS-151889,N,D489
WS-151100,RAPT Therapeutics,WS-151109,Y,D361
WS-152537,Diebold Nixdorf Incorporated,WS-152538,N,D157
WS-154341,MetLife,WS-154349,Y,D297
WS-155792,Foresight Energy LP,WS-155799,N,B472
WS-151464,GTT Communications,WS-151465,Y,D406
WS-154424,DURECT Corporation,WS-154427,N,D63
WS-150710,Brooks Automation,WS-150711,N,B279
WS-150350,Chatham Lodging Trust (REIT),WS-150360,Y,D78
WS-154883,Lonestar Resources US Inc.,WS-154890,Y,B468
WS-151308,Aevi Genomic Medicine,WS-151314,N,B75
WS-153525,Hovnanian Enterprises Inc,WS-153531,Y,D419
WS-155467,Ocean Bio-Chem,WS-155476,Y,D492
WS-153956,Blackrock MuniHoldings California Quality Fund,WS-153966,Y,B11
WS-154241,Funko,WS-154250,Y,D249
WS-154023,Affimed N.V.,WS-154032,N,D79
WS-151411,Biocept,WS-151419,N,B452
WS-150422,Wabash National Corporation,WS-150428,N,B123
WS-152844,Radware Ltd.,WS-152849,N,D219
WS-151042,CorePoint Lodging Inc.,WS-151051,Y,D30
WS-155337,Cousins Properties Incorporated,WS-155344,N,B33
WS-150243,Bank7 Corp.,WS-150250,N,D242
WS-150757,Cohen & Steers Limited Duration Preferred and Income Fund,WS-150761,N,B187
WS-150418,TransEnterix,WS-150427,Y,D45
WS-152614,Anterix Inc.,WS-152617,N,B26
WS-155342,Lincoln Electric Holdings,WS-155346,Y,B288
WS-154588,Ameris Bancorp,WS-154590,N,D226
WS-151099,CRISPR Therapeutics AG,WS-151108,Y,B84
WS-154823,Mylan N.V.,WS-154829,N,D71
WS-150255,Voya Prime Rate Trust,WS-150258,N,B342
WS-151028,UDR,WS-151034,N,D475
WS-153663,Artelo Biosciences,WS-153669,Y,D94
WS-155028,Navidea Biopharmaceuticals,WS-155036,Y,D125
WS-152958,Grindrod Shipping Holdings Ltd.,WS-152967,N,D309
WS-150079,Tradeweb Markets Inc.,WS-150084,N,D449
WS-152236,Reeds,WS-152243,N,D137
WS-150037,Capstone Turbine Corporation,WS-150042,N,B46
WS-154907,Entergy Mississippi,WS-154913,Y,D248
WS-155470,iShares MSCI China ETF,WS-155472,Y,D436
WS-155820,Watsco,WS-155829,Y,D80
WS-150860,Piper Jaffray Companies,WS-150866,Y,D322
WS-153759,Mexco Energy Corporation,WS-153764,Y,B169
WS-151383,Hancock Jaffe Laboratories,WS-151392,Y,D499
WS-153740,Blackrock MuniHoldings Quality Fund II,WS-153745,N,D112
WS-152448,Global Blood Therapeutics,WS-152455,N,B290
WS-154548,MFS Multimarket Income Trust,WS-154555,Y,B331
WS-150505,Upland Software,WS-150514,N,B423
WS-151120,Naked Brand Group Limited,WS-151126,N,B294
WS-155335,New Home Company Inc. (The),WS-155340,N,B373
WS-152849,Destination XL Group,WS-152853,N,D6
WS-150980,Olympic Steel,WS-150987,N,D496
WS-151377,Veoneer,WS-151379,Y,B252
WS-154335,Graham Holdings Company,WS-154336,N,B105
WS-152350,Amerant Bancorp Inc.,WS-152354,N,D128
WS-151290,The Madison Square Garden Company,WS-151300,N,B60
WS-154071,Realty Income Corporation,WS-154074,N,D139
WS-151154,First Trust NASDAQ Clean Edge Green Energy Index Fund,WS-151158,Y,B291
WS-154138,SolarEdge Technologies,WS-154148,N,B180
WS-153559,Waitr Holdings Inc.,WS-153566,Y,D166
WS-153166,Hallmark Financial Services,WS-153174,N,D348
WS-152865,Natural Health Trends Corp.,WS-152874,N,D73
WS-150650,Cadence Design Systems,WS-150655,Y,D98
WS-155832,Dynatrace,WS-155838,N,D295
WS-155866,Merit Medical Systems,WS-155874,N,B459
WS-155906,Corporacion America Airports SA,WS-155916,N,B410
WS-151741,1-800 FLOWERS.COM,WS-151743,Y,B292
WS-150757,Monmouth Real Estate Investment Corporation,WS-150763,Y,B226
WS-153925,Regency Centers Corporation,WS-153931,N,D197
WS-150446,HighPoint Resources Corporation,WS-150453,N,D27
WS-154149,Transocean Ltd.,WS-154157,N,D373
WS-152949,AppFolio,WS-152951,Y,B231
WS-153767,Crinetics Pharmaceuticals,WS-153775,N,B164
WS-152820,frontdoor,WS-152830,Y,B480
WS-153172,Innodata Inc.,WS-153180,Y,D405
WS-151920,Vermillion,WS-151924,N,B99
WS-153127,Invesco Municipal Trust,WS-153133,Y,D500
WS-155042,Invesco DWA Tactical Multi-Asset Income ETF,WS-155046,Y,D62
WS-151881,TimkenSteel Corporation,WS-151889,N,B142
WS-150936,Millicom International Cellular S.A.,WS-150942,Y,B228
WS-155179,Mistras Group Inc,WS-155189,Y,D262
WS-154850,Endo International plc,WS-154853,N,D234
WS-155956,Virtus Investment Partners,WS-155961,N,D140
WS-152158,Office Properties Income Trust,WS-152162,Y,D151
WS-155138,Summit Wireless Technologies,WS-155144,Y,B313
WS-154214,Weingarten Realty Investors,WS-154220,N,D160
WS-155278,Comfort Systems USA,WS-155284,Y,D489
WS-154725,Blackrock MuniYield Fund,WS-154728,Y,B391
WS-154131,DENTSPLY SIRONA Inc.,WS-154132,Y,D282
WS-152272,Independent Bank Group,WS-152278,N,B157
WS-155418,CKX Lands,WS-155423,N,D328
WS-154204,Marriott International,WS-154205,N,D248
WS-150564,Syneos Health,WS-150572,N,D308
WS-151903,RPT Realty,WS-151906,N,B207
WS-150212,360 Finance,WS-150219,N,B356
WS-151609,BlackRock Municipal Target Term Trust Inc. (The),WS-151615,N,B140
WS-150085,CRH Medical Corporation,WS-150086,Y,D83
WS-152087,Ashland Global Holdings Inc.,WS-152096,N,D335
WS-155912,Cinedigm Corp,WS-155920,N,D55
WS-152769,Bancorp of New Jersey,WS-152773,Y,D467
WS-150270,Medigus Ltd.,WS-150276,N,B476
WS-154630,KKR Real Estate Finance Trust Inc.,WS-154637,N,D82
WS-151251,Grand Canyon Education,WS-151256,Y,D493
WS-150237,New England Realty Associates Limited Partnership,WS-150242,Y,D223
WS-151470,Host Hotels & Resorts,WS-151473,N,B43
WS-152243,Apollo Commercial Real Estate Finance,WS-152249,Y,D475
WS-151240,Guggenheim Enhanced Equity Income Fund,WS-151250,N,D331
WS-154848,Elastic N.V.,WS-154858,N,B99
WS-152123,Origin Agritech Limited,WS-152131,Y,B239
WS-154472,Ocean Power Technologies,WS-154478,N,B27
WS-155288,Blue Capital Reinsurance Holdings Ltd.,WS-155293,N,B36
WS-153366,Charles River Laboratories International,WS-153367,Y,D461
WS-151900,County Bancorp,WS-151906,N,D196
WS-153424,Adaptive Biotechnologies Corporation,WS-153425,Y,B95
WS-154830,Gladstone Investment Corporation,WS-154832,N,D461
WS-153218,Alight Inc.,WS-153222,Y,D84
WS-150084,Apex Global Brands Inc.,WS-150089,Y,B38
WS-150633,Nuverra Environmental Solutions,WS-150637,Y,B277
WS-154001,Credit Acceptance Corporation,WS-154007,N,B95
WS-150592,Vanguard Global ex-U.S. Real Estate ETF,WS-150597,N,D232
WS-155197,MasterCraft Boat Holdings,WS-155201,N,B428
WS-150884,Focus Financial Partners Inc.,WS-150885,Y,B168
WS-154109,Vanguard Total International Stock ETF,WS-154118,N,D280
WS-152535,Pointer Telocation Ltd.,WS-152539,Y,B296
WS-154634,Merrill Lynch & Co.,WS-154640,N,D362
WS-150657,Eros International PLC,WS-150660,Y,B408
WS-152462,Delta Apparel,WS-152471,Y,D129
WS-155957,Douglas Emmett,WS-155961,N,B64
WS-154517,Western New England Bancorp,WS-154518,Y,B460
WS-150212,Spark Energy,WS-150213,N,D280
WS-154919,Coastal Financial Corporation,WS-154924,Y,D111
WS-152753,Koss Corporation,WS-152760,Y,D467
WS-154283,Art&#39;s-Way Manufacturing Co.,WS-154290,N,B474
WS-155451,Gardner Denver Holdings,WS-155459,N,D475
WS-152647,Precision BioSciences,WS-152650,N,D322
WS-155721,First Trust Dorsey Wright International Focus 5 ETF,WS-155728,Y,D407
WS-151155,Nuvectra Corporation,WS-151161,N,B61
WS-155829,Byline Bancorp,WS-155837,N,B288
WS-153066,First Horizon National Corporation,WS-153070,Y,D106
WS-150024,ProShares UltraShort Nasdaq Biotechnology,WS-150030,N,B310
WS-152327,McGrath RentCorp,WS-152334,Y,B196
WS-155043,BNY Mellon Strategic Municipal Bond Fund,WS-155045,N,D101
WS-151492,Invesco QQQ Trust,WS-151499,Y,B482
WS-151425,Clough Global Opportunities Fund,WS-151434,Y,B474
WS-151174,Atlantica Yield plc,WS-151183,N,D226
WS-154178,Horace Mann Educators Corporation,WS-154185,N,D65
WS-155555,Chembio Diagnostics,WS-155560,Y,D406
WS-151817,GENFIT S.A.,WS-151823,N,D360
WS-155925,Orisun Acquisition Corp.,WS-155928,N,B148
WS-155496,Evoqua Water Technologies Corp.,WS-155498,Y,B329
WS-153264,SEI Investments Company,WS-153269,N,B367
WS-153436,Alamos Gold Inc.,WS-153445,Y,B178
WS-151890,Principal U.S. Large-Cap Multi-Factor Core Index ETF,WS-151896,Y,D100
WS-151344,Canon,WS-151351,Y,B274
WS-153309,Natera,WS-153318,Y,B208
WS-152613,Helmerich & Payne,WS-152621,Y,B19
WS-150576,United States Antimony Corporation,WS-150585,Y,B111
WS-150104,Nexeon Medsystems,WS-150109,N,D448
WS-154182,Superior Energy Services,WS-154183,Y,D257
WS-155936,GMS Inc.,WS-155943,N,D392
WS-155314,Invesco High Income 2024 Target Term Fund,WS-155320,Y,D94
WS-151587,AxoGen,WS-151594,N,B36
WS-150608,Finjan Holdings,WS-150616,N,D425
WS-150983,CoreCivic,WS-150990,N,B212
WS-153680,Howard Hughes Corporation (The),WS-153681,N,D222
WS-151450,Commerce Bancshares,WS-151460,N,B178
WS-155688,Invesco DWA Consumer Cyclicals Momentum ETF,WS-155697,Y,D465
WS-152042,Valmont Industries,WS-152050,N,D174
WS-150157,Rigel Pharmaceuticals,WS-150158,Y,D248
WS-151685,Hawthorn Bancshares,WS-151689,N,B470
WS-151877,First Trust SMID Cap Rising Dividend Achievers ETF,WS-151879,N,D475
WS-155404,GX Acquisiton Corp.,WS-155408,N,D12
WS-155521,Pioneer Power Solutions,WS-155525,N,D47
WS-155186,Hertz Global Holdings,WS-155196,Y,B316
WS-151401,BHP Group Limited,WS-151405,N,B430
WS-154285,Panhandle Royalty Company,WS-154287,N,D262
WS-151155,RLJ Lodging Trust,WS-151156,N,B375
WS-154180,CBM Bancorp,WS-154182,N,B335
WS-155494,j2 Global,WS-155497,N,B416
WS-151457,Sensus Healthcare,WS-151459,Y,D349
WS-153421,New Home Company Inc. (The),WS-153422,Y,B141
WS-153918,Western Midstream Partners,WS-153925,N,D273
WS-153586,Delta Apparel,WS-153592,N,B79
WS-155157,China Fund,WS-155166,N,B62
WS-154620,China Distance Education Holdings Limited,WS-154628,N,B439
WS-154743,iShares MSCI Global Gold Miners ETF,WS-154746,Y,B323
WS-155475,Corporate Asset Backed Corp CABCO,WS-155485,Y,D406
WS-152955,First Trust Hong Kong AlphaDEX Fund,WS-152958,Y,B247
WS-155083,Tenneco Inc.,WS-155086,N,D150
WS-153560,EPR Properties,WS-153568,Y,B19
WS-151471,AMREP Corporation,WS-151475,Y,B26
WS-155741,Yext,WS-155743,Y,B294
WS-153064,cbdMD,WS-153074,Y,D198
WS-151409,Wins Finance Holdings Inc.,WS-151410,Y,B184
WS-154176,Lindblad Expeditions Holdings Inc. ,WS-154184,Y,B11
WS-154485,Steel Dynamics,WS-154489,Y,B340
WS-154765,Stanley Black & Decker,WS-154766,N,B224
WS-154015,Coffee Holding Co.,WS-154016,N,D347
WS-153225,First Trust Multi Cap Growth AlphaDEX Fund,WS-153235,Y,B476
WS-153553,Texas Roadhouse,WS-153561,Y,D438
WS-154241,Gores Metropoulos,WS-154248,N,B128
WS-155665,Matthews International Corporation,WS-155672,N,D431
WS-152317,Sprint Corporation,WS-152326,N,D489
WS-151955,Hasbro,WS-151958,Y,D443
WS-152292,Bank of Commerce Holdings (CA),WS-152302,Y,D152
WS-150386,Phunware,WS-150395,N,D104
WS-155276,Amneal Pharmaceuticals,WS-155284,Y,D381
WS-151630,Zomedica Pharmaceuticals Corp.,WS-151634,N,B366
WS-153818,ConversionPoint Holdings,WS-153819,N,B178
WS-150907,United Airlines Holdings,WS-150915,Y,B152
WS-154331,Equinor ASA,WS-154341,N,D358
WS-155263,ASGN Incorporated,WS-155269,N,D403
WS-150202,First Trust Intermediate Duration Preferred & Income Fund,WS-150209,N,B62
WS-153538,Symantec Corporation,WS-153541,N,D430
WS-153712,Marathon Petroleum Corporation,WS-153718,Y,D436
WS-153138,Avantor,WS-153142,Y,D209
WS-150737,Ciena Corporation,WS-150747,Y,B79
WS-153563,Atlas Air Worldwide Holdings,WS-153572,Y,D89
WS-151914,Kura Sushi USA,WS-151915,Y,D82
WS-151812,Lexington Realty Trust,WS-151820,N,D37
WS-150082,ViaSat,WS-150091,N,B200
WS-155824,Eaton Vance Short Diversified Income Fund,WS-155834,N,B66
WS-155288,ZIOPHARM Oncology Inc,WS-155295,Y,B337
WS-150076,LINE Corporation,WS-150085,Y,B144
WS-150304,Wayne Farms,WS-150309,N,D336
WS-151804,Kaixin Auto Holdings,WS-151807,N,B60
WS-153147,Abercrombie & Fitch Company,WS-153156,Y,D143
WS-150670,Korn Ferry ,WS-150674,Y,D182
WS-153887,Hillman Group Capital Trust,WS-153889,N,D280
WS-153958,Orthofix Medical Inc. ,WS-153960,Y,D487
WS-150793,Spirit of Texas Bancshares,WS-150799,Y,D328
WS-153663,Oil-Dri Corporation Of America,WS-153665,Y,D168
WS-151954,Pure Cycle Corporation,WS-151960,Y,D219
WS-155811,Minerals Technologies Inc.,WS-155813,Y,B428
WS-151048,Mid-Con Energy Partners,WS-151058,N,B283
WS-150185,Mesa Royalty Trust,WS-150188,N,B334
WS-150266,PVH Corp.,WS-150269,N,D402
WS-152088,RGC Resources Inc.,WS-152092,N,B301
WS-153757,Baxter International Inc.,WS-153759,N,B238
WS-152855,Isramco,WS-152865,Y,B425
WS-151162,T2 Biosystems,WS-151170,Y,D204
WS-151157,Tortoise Acquisition Corp.,WS-151165,N,D207
WS-154970,WNS (Holdings) Limited,WS-154974,N,B356
WS-155929,Bruker Corporation,WS-155939,N,D259
WS-154368,First Trust TCW Opportunistic Fixed Income ETF,WS-154374,N,B81
WS-152130,Avianca Holdings S.A.,WS-152135,Y,B296
WS-152172,L.B. Foster Company,WS-152173,N,B418
WS-150420,The York Water Company,WS-150421,N,D270
WS-151181,Shutterfly,WS-151190,N,D297
WS-155384,Biohaven Pharmaceutical Holding Company Ltd.,WS-155392,Y,D467
WS-150812,Sachem Capital Corp.,WS-150822,N,D500
WS-150700,First Trust RiverFront Dynamic Asia Pacific ETF,WS-150703,N,B139
WS-154573,Albany International Corporation,WS-154575,Y,B73
WS-152986,AmerisourceBergen Corporation (Holding Co),WS-152988,N,B297
WS-150844,City Office REIT,WS-150847,Y,D278
WS-150702,Aquantia Corp.,WS-150706,N,D18
WS-151199,Omega Flex,WS-151200,N,D46
WS-154627,Washington Trust Bancorp,WS-154637,N,B481
WS-155917,Mirum Pharmaceuticals,WS-155919,N,B365
WS-152962,Aspen Technology,WS-152965,Y,D136
WS-155387,Synacor,WS-155391,Y,B18
WS-154772,Eaton Vance Senior Income Trust,WS-154773,N,B303
WS-151256,First Trust Mid Cap Core AlphaDEX Fund,WS-151263,N,D60
WS-153382,Franklin Street Properties Corp.,WS-153389,Y,B425
WS-152879,MakeMyTrip Limited,WS-152887,Y,B119
WS-150603,Cohen & Steers Total Return Realty Fund,WS-150612,N,B339
WS-155432,NovaBay Pharmaceuticals,WS-155441,Y,D281
WS-151403,Qurate Retail,WS-151405,Y,B18
WS-154934,Bottomline Technologies,WS-154939,Y,B411
WS-155664,CUI Global,WS-155673,Y,B224
WS-154468,Canopy Growth Corporation,WS-154478,N,D32
WS-154487,Lions Gate Entertainment Corporation,WS-154495,Y,D34
WS-153141,Independent Bank Corp.,WS-153149,Y,D453
WS-150373,QAD Inc.,WS-150376,Y,B295
WS-150711,Domino&#39;s Pizza Inc,WS-150713,N,B260
WS-154702,PRA Group,WS-154705,Y,D185
WS-154751,Blink Charging Co.,WS-154754,Y,B360
WS-155625,Templeton Global Income Fund,WS-155634,Y,D68
WS-150739,Cohu,WS-150748,N,D57
WS-152954,ETF Series Solutions Trust Vident International Equity Fund,WS-152960,Y,D264
WS-150138,Identiv,WS-150141,N,D412
WS-151672,Trevena,WS-151682,Y,B368
WS-153868,MAM Software Group,WS-153871,N,D149
WS-153155,ChemoCentryx,WS-153160,Y,D146
WS-154973,Uranium Energy Corp.,WS-154979,Y,B156
WS-152599,Apex Global Brands Inc.,WS-152603,Y,D111
WS-151968,iShares 7-10 Year Treasury Bond ETF,WS-151975,Y,D88
WS-155890,Emerson Electric Company,WS-155899,N,B443
WS-153839,Westpac Banking Corporation,WS-153841,Y,B355
WS-150418,Bassett Furniture Industries,WS-150420,Y,B357
WS-152998,First US Bancshares,WS-153001,N,D101
WS-153463,FSB Bancorp,WS-153472,N,D333
WS-155831,Gevo,WS-155834,Y,B243
WS-154152,Changyou.com Limited,WS-154161,Y,B195
WS-154883,Aileron Therapeutics,WS-154890,N,D335
WS-152244,Opiant Pharmaceuticals,WS-152253,Y,B48
WS-153693,Spirit Realty Capital,WS-153701,Y,B63
WS-150789,Oracle Corporation,WS-150793,N,B69
WS-152424,Credit Suisse High Yield Bond Fund,WS-152434,N,D81
WS-150417,EOG Resources,WS-150422,Y,B244
WS-150007,iShares ESG MSCI EM ETF,WS-150011,Y,B490
WS-151269,Correvio Pharma Corp.,WS-151272,Y,B497
WS-153430,VictoryShares US 500 Volatility Wtd ETF,WS-153438,Y,D77
WS-155268,Kinross Gold Corporation,WS-155269,Y,D481
WS-150941,FirstEnergy Corp.,WS-150951,N,B219
WS-150430,Invesco S&P SmallCap Information Technology ETF,WS-150439,Y,D226
WS-152028,Citizens,WS-152036,N,D157
WS-153424,MGM Resorts International,WS-153428,Y,D364
WS-153088,New Concept Energy,WS-153092,N,D86
WS-150393,BioMarin Pharmaceutical Inc.,WS-150396,N,B173
WS-154328,Davis Select Worldwide ETF,WS-154329,N,D356
WS-155546,Exelon Corporation,WS-155556,Y,B500
WS-150456,RiverNorth/DoubleLine Strategic Opportunity Fund,WS-150463,Y,B73
WS-155337,Spectrum Brands Holdings,WS-155343,N,D327
WS-150139,AdvisorShares Sabretooth ETF,WS-150148,N,D230
WS-154608,Cedar Realty Trust,WS-154613,Y,D74
WS-152505,WillScot Corporation,WS-152515,Y,D224
WS-153080,Aevi Genomic Medicine,WS-153090,N,B86
WS-155916,Heritage Insurance Holdings,WS-155917,N,B473
WS-152080,Kenon Holdings Ltd.,WS-152089,Y,D313
WS-154463,Intellia Therapeutics,WS-154467,Y,B102
WS-153653,JetBlue Airways Corporation,WS-153662,N,B255
WS-155920,Xilinx,WS-155929,Y,B200
WS-152915,Steel Connect,WS-152916,N,D70
WS-155865,Amicus Therapeutics,WS-155871,N,D366
WS-151248,Heico Corporation,WS-151252,Y,D19
WS-155894,Spirit Airlines,WS-155897,Y,B482
WS-154005,Texas Pacific Land Trust,WS-154010,Y,D152
WS-151631,Colonial Investment Grade Municipal Trust,WS-151635,N,B4
WS-153999,AMREP Corporation,WS-154003,N,B454
WS-150913,Blackrock MuniYield Investment Fund,WS-150920,N,B203
WS-150729,Reality Shares Nasdaq NexGen Economy China ETF,WS-150735,Y,D6
WS-151783,Trans World Entertainment Corp.,WS-151789,N,B90
WS-155060,Yintech Investment Holdings Limited,WS-155069,Y,D218
WS-154100,Meridian Bancorp,WS-154107,N,B18
WS-150615,INTL FCStone Inc.,WS-150624,Y,D133
WS-152232,Blackstone / GSO Strategic Credit Fund,WS-152239,N,B411
WS-155480,CarMax Inc,WS-155487,Y,B151
WS-152479,Taubman Centers,WS-152489,N,B367
WS-155380,Wabco Holdings Inc.,WS-155383,N,D291
WS-151988,KalVista Pharmaceuticals,WS-151989,N,B390
WS-154024,Xencor,WS-154028,Y,D472
WS-150622,Hoegh LNG Partners LP,WS-150627,N,B219
WS-150746,Nutrien Ltd.,WS-150755,N,D114
WS-154087,Andina Acquisition Corp. III,WS-154096,Y,B314
WS-152070,Pyxis Tankers Inc.,WS-152074,N,D422
WS-151664,T-Mobile US,WS-151673,Y,B125
WS-151216,Eaton Vance Senior Income Trust,WS-151220,N,D203
WS-150536,Cooper-Standard Holdings Inc.,WS-150538,N,B23
WS-151531,Safehold Inc.,WS-151532,Y,D49
WS-152719,Nuveen Diversified Dividend and Income Fund,WS-152729,N,D287
WS-151963,Manhattan Bridge Capital,WS-151967,Y,B357
WS-152847,Canadian Solar Inc.,WS-152853,Y,D63
WS-154266,NanoVibronix,WS-154271,N,B228
WS-153368,Invesco DWA Consumer Cyclicals Momentum ETF,WS-153373,N,D201
WS-154440,PolarityTE,WS-154442,N,B259
WS-151663,Amplify Online Retail ETF,WS-151670,N,B463
WS-151055,Model N,WS-151060,Y,B320
WS-153044,First Trust TCW Opportunistic Fixed Income ETF,WS-153049,Y,B377
WS-152090,NVE Corporation,WS-152096,Y,D73
WS-155596,Lloyds Banking Group Plc,WS-155606,Y,B210
WS-151039,NeuBase Therapeutics,WS-151041,N,B245
WS-154265,AEterna Zentaris Inc.,WS-154270,N,D195
WS-155492,Haymaker Acquisition Corp. II,WS-155499,Y,B260
WS-155475,Nuven Mortgage Opportunity Term Fund 2,WS-155477,N,D242
WS-153745,LivaNova PLC,WS-153755,Y,D341
WS-150303,AmeriServ Financial Inc.,WS-150313,N,B221
WS-153037,ChromaDex Corporation,WS-153045,Y,D344
WS-153876,Milacron Holdings Corp.,WS-153882,N,D154
WS-150227,iShares Global Infrastructure ETF,WS-150232,Y,D218
WS-154626,Meritor,WS-154628,Y,D338
WS-154788,iShares Global Infrastructure ETF,WS-154789,Y,D443
WS-152046,Camber Energy,WS-152056,Y,B165
WS-153672,DaVita Inc.,WS-153677,Y,D2
WS-150464,Taseko Mines Limited,WS-150469,Y,D111
WS-153483,Personalis,WS-153485,N,D21
WS-151019,Build-A-Bear Workshop,WS-151025,N,B303
WS-152495,Royce Global Value Trust,WS-152498,Y,D325
WS-151623,National General Holdings Corp,WS-151626,Y,D110
WS-155347,Perrigo Company,WS-155352,N,D385
WS-153718,Cannae Holdings,WS-153724,N,B297
